id_unico;planeta1;aspecto;planeta2;texto_interpretacao;;;;;;;;;;;;;;;;;;;;;
SATURNO_TRIG_NNORTE;Saturno;TRIGONO;Nodo Norte;Sua disciplina e maturidade (Saturno) fluem em harmonia natural com seu propósito evolutivo (Nodo Norte). Você tem um talento inato para construir sua vida de forma paciente e estruturada, de uma maneira que apoia sua jornada kármica. O trabalho árduo o guia naturalmente na direção certa. O talento cármico é a maestria construtiva. O desafio é usar essa facilidade de forma consciente, para não apenas seguir um caminho seguro, mas para construir um legado que sirva ao seu destino.;;;;;;;;;;;;;;;;;;;;;
SATURNO_SEXT_NNORTE;Saturno;SEXTIL;Nodo Norte;Você tem a oportunidade de alinhar conscientemente sua disciplina (Saturno) com seu caminho de crescimento (Nodo Norte). Este aspecto oferece a chance de usar a paciência e a estrutura para construir o futuro que sua alma deseja. A chave cármica é a responsabilidade escolhida. Você precisa escolher ativamente assumir as tarefas e os deveres que o ajudarão a desenvolver a maestria nos temas do seu Nodo Norte, construindo uma ponte de disciplina entre seu passado e seu futuro.;;;;;;;;;;;;;;;;;;;;;
URANO_CONJ_NETUNO;Urano;CONJUNCAO;Netuno;A intuição revolucionária (Urano) e a sensibilidade espiritual (Netuno) estão fundidas em sua geração. Você pertence a uma onda de almas que vieram para dissolver velhas fronteiras através de novas tecnologias e de uma busca por uma espiritualidade mais universal. Sua jornada pessoal é a de integrar a inovação com a compaixão, usando sua percepção única para contribuir com um despertar coletivo.;;;;;;;;;;;;;;;;;;;;;
URANO_OPOS_NETUNO;Urano;OPOSICAO;Netuno;Sua alma carrega a tensão geracional entre a revolução científica ou social (Urano) e as crenças espirituais ou o caos social (Netuno). Pode haver um conflito interno entre a lógica radical e a fé, ou entre a necessidade de liberdade e um anseio por redenção. A jornada cármica é a de encontrar uma síntese entre a ciência e a espiritualidade, integrando a inovação com uma compaixão que não seja baseada na ilusão.;;;;;;;;;;;;;;;;;;;;;
URANO_QUAD_NETUNO;Urano;QUADRATURA;Netuno;Existe um conflito dinâmico na psique de sua geração entre o impulso por mudança (Urano) e uma tendência ao idealismo ou à confusão (Netuno). Isso pode se manifestar como uma luta entre a tecnologia e a natureza, ou entre ideologias revolucionárias e a realidade social. Sua lição cármica pessoal é a de trazer clareza e realismo aos seus ideais, aprendendo a ser um agente de mudança de forma prática, sem se perder em utopias ou desilusões.;;;;;;;;;;;;;;;;;;;;;
URANO_TRIG_NETUNO;Urano;TRIGONO;Netuno;A inovação (Urano) e a inspiração espiritual (Netuno) fluem em harmonia natural na alma de sua geração. Você tem um talento inato para a criatividade inspirada, para o humanitarismo progressista e para combinar a intuição com uma visão compassiva. É fácil para você acreditar em um futuro melhor e se inspirar em ideais de fraternidade. O talento cármico é a visão humanitária. O desafio é usar essa harmonia para criar ativamente um mundo mais compassivo e evoluído.;;;;;;;;;;;;;;;;;;;;;
URANO_SEXT_NETUNO;Urano;SEXTIL;Netuno;Sua geração tem a oportunidade de alinhar a revolução da consciência (Urano) com a compaixão e a espiritualidade (Netuno). Este aspecto oferece a chance de usar a criatividade e a inovação para dissolver velhas estruturas sociais e de buscar novos caminhos espirituais. A chave cármica é a busca consciente pela utopia. Você é chamado a usar sua perspectiva única para construir pontes entre a inovação social e um ideal de unidade.;;;;;;;;;;;;;;;;;;;;;
URANO_CONJ_PLUTAO;Urano;CONJUNCAO;Plutão;A necessidade de revolução (Urano) está fundida com o poder de transformação (Plutão) na alma de sua geração. Você carrega o impulso de quebrar radicalmente as velhas estruturas e de expor as verdades ocultas do poder. Sua jornada pessoal é a de ser um agente de mudança total, desafiando tabus e lutando por uma liberdade autêntica. O desafio cármico é usar esse poder explosivo para a libertação, e não para a anarquia.;;;;;;;;;;;;;;;;;;;;;
URANO_OPOS_PLUTAO;Urano;OPOSICAO;Plutão;Sua geração vive uma tensão extrema entre a necessidade de preservar uma ordem e as forças avassaladoras de decadência e renascimento. Há um conflito entre a liberdade individual e as compulsões do poder coletivo. Sua jornada cármica pessoal é a de encontrar um caminho através de crises sociais e de poder, aprendendo a inovar e a se libertar sem ser aniquilado pelas forças transformadoras que se opõem à mudança.;;;;;;;;;;;;;;;;;;;;;
URANO_QUAD_PLUTAO;Urano;QUADRATURA;Plutão;Existe um conflito dinâmico e explosivo na psique de sua geração entre o impulso por liberdade súbita (Urano) e as forças de poder profundo e entrincheirado (Plutão). Isso se manifesta como um período de crises revolucionárias. Sua lição cármica pessoal é a de navegar essa era de tensão, usando a crise como um catalisador para uma profunda libertação pessoal e para a reconstrução de sua vida sobre bases mais autênticas.;;;;;;;;;;;;;;;;;;;;;
URANO_TRIG_PLUTAO;Urano;TRIGONO;Plutão;A inovação (Urano) e o poder de regeneração (Plutão) fluem em harmonia natural na alma de sua geração. Você tem um talento inato para a transformação criativa, para a implementação de mudanças profundas de forma engenhosa e para o uso do poder de forma progressista. O talento cármico é a revolução construtiva. O desafio é usar essa imensa força para criar ativamente um futuro melhor e empoderar a sociedade.;;;;;;;;;;;;;;;;;;;;;
URANO_SEXT_PLUTAO;Urano;SEXTIL;Plutão;Sua geração tem a oportunidade de alinhar a inovação e a tecnologia (Urano) com a capacidade de transformação profunda (Plutão). Este aspecto oferece a chance de usar novas ideias para reformar estruturas de poder e de se aprofundar psicologicamente através de meios não convencionais. A chave cármica é a reforma consciente. Você é chamado a usar sua perspectiva única para investigar as verdades ocultas e para ser um agente de mudança progressista.;;;;;;;;;;;;;;;;;;;;;
URANO_CONJ_NNORTE;Urano;CONJUNCAO;Nodo Norte;Sua necessidade de liberdade e inovação (Urano) está fundida com seu propósito evolutivo (Nodo Norte). Sua missão de alma envolve quebrar paradigmas, seguir um caminho não convencional e despertar para a sua verdade mais autêntica. Você está aqui para ser um agente de mudança. A jornada cármica é a de abraçar corajosamente sua singularidade como o principal veículo para avançar em seu caminho de alma.;;;;;;;;;;;;;;;;;;;;;
URANO_OPOS_NNORTE;Urano;OPOSICAO;Nodo Norte;Sua necessidade de liberdade e sua natureza rebelde (Urano) estão fundidas com seu ponto de partida kármico (Nodo Sul). Sua zona de conforto é a de ser diferente, o 'outsider' ou o revolucionário. O caminho de crescimento (Nodo Norte) o desafia a desenvolver uma nova forma de cooperação, estabilidade ou engajamento social. A jornada evolutiva é sobre aprender a integrar sua necessidade de autonomia com a capacidade de se conectar e construir.;;;;;;;;;;;;;;;;;;;;;
URANO_QUAD_NNORTE;Urano;QUADRATURA;Nodo Norte;Existe uma tensão dinâmica entre sua necessidade de liberdade (Urano) e seu caminho evolutivo (Nodos). Você se encontra em encruzilhadas súbitas, onde seu impulso rebelde (ligado ao Nodo Sul) entra em conflito com as lições que sua alma precisa aprender (Nodo Norte). A lição cármica é a de usar a disrupção como um catalisador para o crescimento. Cada crise é uma oportunidade para se libertar de um padrão antigo e dar um salto quântico em direção ao seu verdadeiro caminho.;;;;;;;;;;;;;;;;;;;;;
URANO_TRIG_NNORTE;Urano;TRIGONO;Nodo Norte;Sua necessidade de inovação e liberdade (Urano) flui em harmonia natural com seu propósito evolutivo (Nodo Norte). Você tem um talento inato para abraçar a mudança e para seguir um caminho autêntico que o apoia em sua jornada kármica. Insights e oportunidades de libertação o guiam naturalmente na direção certa. O talento cármico é a libertação evolutiva. O desafio é usar essa facilidade de forma consciente para ser um agente de despertar para os outros.;;;;;;;;;;;;;;;;;;;;;
URANO_SEXT_NNORTE;Urano;SEXTIL;Nodo Norte;Você tem a oportunidade de alinhar conscientemente sua necessidade de autenticidade (Urano) com seu caminho de crescimento (Nodo Norte). Este aspecto oferece a chance de usar insights repentinos e sua originalidade para avançar em sua jornada kármica. A chave cármica é a inovação consciente. Você precisa escolher ativamente se libertar de velhos padrões (Nodo Sul) e expressar sua singularidade para construir uma ponte para o seu futuro evolutivo.;;;;;;;;;;;;;;;;;;;;;
NETUNO_CONJ_PLUTAO;Netuno;CONJUNCAO;Plutão;A sensibilidade espiritual (Netuno) está fundida com o poder de transformação da alma (Plutão). Esta é uma configuração geracional de imenso poder místico, marcando uma era de profunda dissolução de velhas realidades e o nascimento de um novo paradigma espiritual. Em um nível pessoal, sua alma carrega a semente de um poder de cura e de uma percepção psíquica extraordinários, com a missão de regenerar a consciência coletiva.;;;;;;;;;;;;;;;;;;;;;
NETUNO_OPOS_PLUTAO;Netuno;OPOSICAO;Plutão;Sua geração carrega a tensão entre a fé e os ideais espirituais (Netuno) e a dura realidade do poder, da sobrevivência e da transformação (Plutão). Há um conflito entre a compaixão e as forças mais sombrias da psique. Sua jornada pessoal envolve encontrar uma fé que seja forte o suficiente para não ser destruída pela face sombria da realidade, integrando a compaixão com o poder.;;;;;;;;;;;;;;;;;;;;;
NETUNO_QUAD_PLUTAO;Netuno;QUADRATURA;Plutão;Existe um conflito dinâmico e profundo na psique de sua geração entre os ideais espirituais (Netuno) e as crises de poder e transformação (Plutão). Isso pode se manifestar como crises de fé, onde o idealismo é confrontado por realidades brutais. Sua lição cármica é a de purificar suas crenças, confrontando as ilusões e desenvolvendo uma espiritualidade que tenha a força para sobreviver e transformar as crises mais profundas.;;;;;;;;;;;;;;;;;;;;;
NETUNO_TRIG_PLUTAO;Netuno;TRIGONO;Plutão;A inspiração espiritual (Netuno) e o poder de regeneração (Plutão) fluem em harmonia natural na alma de sua geração. Você possui um talento inato para a cura profunda, para a compreensão dos mistérios da vida e da morte e para usar o poder de forma compassiva e transformadora. É a marca do 'xamã' ou do curador psíquico. O talento cármico é o poder espiritual. O desafio é usar essa imensa capacidade para a regeneração coletiva, com sabedoria e integridade.;;;;;;;;;;;;;;;;;;;;;
NETUNO_SEXT_PLUTAO;Netuno;SEXTIL;Plutão;Sua geração tem a oportunidade de alinhar a inspiração espiritual (Netuno) com a capacidade de transformação profunda (Plutão). Este aspecto, que marcou grande parte do século XX, oferece a chance de usar a intuição e a compaixão para investigar as verdades ocultas da psique e da sociedade. A chave cármica é a busca pela verdade espiritual. Você é chamado a usar sua sensibilidade para desvendar mistérios e participar da regeneração da consciência coletiva.;;;;;;;;;;;;;;;;;;;;;
NETUNO_CONJ_NNORTE;Netuno;CONJUNCAO;Nodo Norte;Sua sensibilidade espiritual (Netuno) está fundida com seu propósito evolutivo (Nodo Norte). A compaixão, a cura, a arte e a busca pela transcendência são temas centrais para a missão da sua alma. Você está aqui para aprender a navegar no oceano do inconsciente coletivo. A jornada cárm-ica é a de usar sua intuição e sua fé como os principais guias para avançar em seu caminho de alma, com discernimento.;;;;;;;;;;;;;;;;;;;;;
NETUNO_OPOS_NNORTE;Netuno;OPOSICAO;Nodo Norte;Sua sensibilidade espiritual (Netuno) está fundida com seu ponto de partida kármico (Nodo Sul). Sua zona de conforto é o mundo dos sonhos, da imaginação e da dissolução de fronteiras. O caminho de crescimento (Nodo Norte) o desafia a desenvolver estrutura, ordem e praticidade. A jornada evolutiva é sobre aprender a ancorar sua imensa compaixão e criatividade no mundo real, dando forma concreta aos seus sonhos.;;;;;;;;;;;;;;;;;;;;;
NETUNO_QUAD_NNORTE;Netuno;QUADRATURA;Nodo Norte;Existe uma tensão dinâmica entre sua sensibilidade (Netuno) e seu caminho evolutivo (Nodos). Você se encontra em encruzilhadas espirituais, onde sua tendência ao escapismo (ligada ao Nodo Sul) entra em conflito com as lições que sua alma precisa aprender (Nodo Norte). A lição cármica é a de resolver essa crise de fé. Cada desafio é uma oportunidade para construir uma ponte entre seu mundo interior e a realidade, com disciplina e clareza.;;;;;;;;;;;;;;;;;;;;;
NETUNO_TRIG_NNORTE;Netuno;TRIGONO;Nodo Norte;Sua inspiração espiritual (Netuno) flui em harmonia natural com seu propósito evolutivo (Nodo Norte). Você tem um talento inato para seguir sua intuição e para usar sua compaixão de maneiras que o apoiam em sua jornada kármica. A fé o guia naturalmente na direção certa. O talento cármico é a fé evolutiva. O desafio é usar essa facilidade de forma consciente, para não apenas sonhar com um mundo melhor, mas para se tornar um agente ativo de cura e compaixão.;;;;;;;;;;;;;;;;;;;;;
NETUNO_SEXT_NNORTE;Netuno;SEXTIL;Nodo Norte;Você tem a oportunidade de alinhar conscientemente sua sensibilidade espiritual (Netuno) com seu caminho de crescimento (Nodo Norte). Este aspecto oferece a chance de usar sua imaginação e compaixão para avançar em sua jornada kármica. A chave cármica é a prática espiritual. Você precisa escolher ativamente usar sua criatividade e sua fé para explorar os temas do seu Nodo Norte, construindo uma ponte de inspiração entre seu passado e seu futuro.;;;;;;;;;;;;;;;;;;;;;
PLUTAO_CONJ_NNORTE;Plutão;CONJUNCAO;Nodo Norte;O poder de transformação de sua alma (Plutão) está fundido com seu propósito evolutivo (Nodo Norte). Sua missão de vida envolve uma regeneração profunda e a coragem de confrontar as verdades mais ocultas. Você está aqui para se tornar um agente de cura e transformação. A jornada cármica é a de abraçar seu poder pessoal com total integridade, usando sua intensidade para desbravar o caminho do seu destino.;;;;;;;;;;;;;;;;;;;;;
PLUTAO_OPOS_NNORTE;Plutão;OPOSICAO;Nodo Norte;O poder e os padrões compulsivos de sua alma (Plutão) estão fundidos com seu ponto de partida kármico (Nodo Sul). Sua zona de conforto está em dinâmicas de poder intensas e familiares. O caminho de crescimento (Nodo Norte) o desafia a liberar o controle e a desenvolver uma nova forma de ser. A jornada evolutiva é sobre aprender a soltar velhos padrões de poder e sobrevivência para abraçar um destino mais equilibrado.;;;;;;;;;;;;;;;;;;;;;
PLUTAO_QUAD_NNORTE;Plutão;QUADRATURA;Nodo Norte;Existe uma tensão dinâmica e poderosa entre as forças de transformação da sua alma (Plutão) e seu caminho evolutivo (Nodos). Você se encontra em encruzilhadas kármicas, onde crises de poder (ligadas ao Nodo Sul) o forçam a fazer uma escolha evolutiva (em direção ao Nodo Norte). A lição cármica é a da purificação do poder. Cada crise é uma oportunidade de se libertar de uma compulsão do passado e de realinhar sua vontade com o propósito da sua alma.;;;;;;;;;;;;;;;;;;;;;
PLUTAO_TRIG_NNORTE;Plutão;TRIGONO;Nodo Norte;O poder de regeneração de sua alma (Plutão) flui em harmonia natural com seu propósito evolutivo (Nodo Norte). Você tem um talento inato para a autotransformação e para usar seu poder pessoal de maneiras que o apoiam em sua jornada kármica. A intensidade o guia naturalmente na direção certa. O talento cármico é o empoderamento evolutivo. O desafio é usar essa imensa força de forma consciente para catalisar não apenas a sua própria evolução, mas também a daqueles ao seu redor.;;;;;;;;;;;;;;;;;;;;;
PLUTAO_SEXT_NNORTE;Plutão;SEXTIL;Nodo Norte;Você tem a oportunidade de alinhar conscientemente seu poder de transformação (Plutão) com seu caminho de crescimento (Nodo Norte). Este aspecto oferece a chance de usar a profundidade psicológica e a coragem para avançar em sua jornada kármica. A chave é a introspecção corajosa. Você precisa escolher ativamente investigar suas próprias sombras e compulsões (Nodo Sul) para liberar o poder que o impulsionará em direção ao seu destino (Nodo Norte).;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
